participant,task,subtask,trial,choice,reward,condition,trial_within_subtask,function
64,15,0,2,2,7.28552163,noncompositional,2.0,evenpos
64,15,0,3,2,7.33779818,noncompositional,3.0,evenpos
64,15,0,4,2,7.29621736,noncompositional,4.0,evenpos
64,16,0,0,2,0.31060261,noncompositional,0.0,oddneg
64,16,0,1,0,0.0,noncompositional,1.0,oddneg
64,16,0,2,4,4.01227505,noncompositional,2.0,oddneg
64,16,0,3,5,3.33817757,noncompositional,3.0,oddneg
64,16,0,4,3,4.47094831,noncompositional,4.0,oddneg
64,17,0,0,4,7.58044323,noncompositional,0.0,evenpos
64,17,0,1,4,7.44180449,noncompositional,1.0,evenpos
64,17,0,2,2,10.58725005,noncompositional,2.0,evenpos
64,17,0,3,2,10.50766318,noncompositional,3.0,evenpos
64,17,0,4,2,10.53350841,noncompositional,4.0,evenpos
64,18,0,0,2,8.11343286,noncompositional,0.0,evenneg
64,18,0,1,2,8.0905711,noncompositional,1.0,evenneg
64,18,0,2,4,3.72390418,noncompositional,2.0,evenneg
64,18,0,3,2,8.14434011,noncompositional,3.0,evenneg
64,18,0,4,2,8.05622698,noncompositional,4.0,evenneg
64,19,0,0,2,0.23629154,noncompositional,0.0,oddpos
64,19,0,1,0,0.04058744,noncompositional,1.0,oddpos
64,19,0,2,1,7.61204369,noncompositional,2.0,oddpos
64,19,0,3,1,7.6167712,noncompositional,3.0,oddpos
64,19,0,4,1,7.54924913,noncompositional,4.0,oddpos
65,0,0,0,0,0.51072186,noncompositional,0.0,oddpos
65,0,0,1,3,5.63021372,noncompositional,1.0,oddpos
65,0,0,2,0,0.52207278,noncompositional,2.0,oddpos
65,0,0,3,5,7.26709754,noncompositional,3.0,oddpos
65,0,0,4,0,0.21604532,noncompositional,4.0,oddpos
65,1,0,0,0,7.80014835,noncompositional,0.0,evenneg
65,1,0,1,0,7.98874804,noncompositional,1.0,evenneg
65,1,0,2,3,2.62769449,noncompositional,2.0,evenneg
65,1,0,3,5,2.87656921,noncompositional,3.0,evenneg
65,1,0,4,3,2.71396822,noncompositional,4.0,evenneg
65,2,0,0,0,4.71226715,noncompositional,0.0,evenpos
65,2,0,1,3,3.59960351,noncompositional,1.0,evenpos
65,2,0,2,0,4.6461652,noncompositional,2.0,evenpos
65,2,0,3,5,5.22415673,noncompositional,3.0,evenpos
65,2,0,4,0,4.5141029,noncompositional,4.0,evenpos
65,3,0,0,0,1.97741224,noncompositional,0.0,oddneg
65,3,0,1,3,4.34732405,noncompositional,1.0,oddneg
65,3,0,2,0,2.08046361,noncompositional,2.0,oddneg
65,3,0,3,3,4.36143283,noncompositional,3.0,oddneg
65,3,0,4,0,2.0809214,noncompositional,4.0,oddneg
65,4,0,0,0,0.91930899,noncompositional,0.0,oddneg
65,4,0,1,3,2.23257335,noncompositional,1.0,oddneg
65,4,0,2,0,0.70726243,noncompositional,2.0,oddneg
65,4,0,3,3,2.0368796,noncompositional,3.0,oddneg
65,4,0,4,0,1.08848912,noncompositional,4.0,oddneg
65,5,0,0,0,1.97376582,noncompositional,0.0,oddpos
65,5,0,1,3,7.73647505,noncompositional,1.0,oddpos
65,5,0,2,0,2.3185411,noncompositional,2.0,oddpos
65,5,0,3,3,7.53569117,noncompositional,3.0,oddpos
65,5,0,4,0,1.98840364,noncompositional,4.0,oddpos
65,6,0,0,0,7.62089616,noncompositional,0.0,evenpos
65,6,0,1,3,6.94386564,noncompositional,1.0,evenpos
65,6,0,2,0,7.72069071,noncompositional,2.0,evenpos
65,6,0,3,3,6.96145981,noncompositional,3.0,evenpos
65,6,0,4,0,7.72428617,noncompositional,4.0,evenpos
65,7,0,0,0,6.02066896,noncompositional,0.0,evenneg
65,7,0,1,3,2.60566965,noncompositional,1.0,evenneg
65,7,0,2,0,6.1512364,noncompositional,2.0,evenneg
65,7,0,3,3,2.5125159,noncompositional,3.0,evenneg
65,7,0,4,0,6.03650394,noncompositional,4.0,evenneg
65,8,0,0,0,7.62999258,noncompositional,0.0,evenpos
65,8,0,1,3,5.67229976,noncompositional,1.0,evenpos
65,8,0,2,0,7.67045408,noncompositional,2.0,evenpos
65,8,0,3,3,5.73700809,noncompositional,3.0,evenpos
65,8,0,4,0,7.70957275,noncompositional,4.0,evenpos
65,9,0,0,0,1.58794655,noncompositional,0.0,oddneg
65,9,0,1,3,5.8941037,noncompositional,1.0,oddneg
65,9,0,2,0,1.44667477,noncompositional,2.0,oddneg
65,9,0,3,3,6.03833522,noncompositional,3.0,oddneg
65,9,0,4,0,1.50997583,noncompositional,4.0,oddneg
65,10,0,0,0,2.01301935,noncompositional,0.0,oddpos
65,10,0,1,3,7.22676517,noncompositional,1.0,oddpos
65,10,0,2,0,1.98557644,noncompositional,2.0,oddpos
65,10,0,3,3,6.99383776,noncompositional,3.0,oddpos
65,10,0,4,0,2.27036631,noncompositional,4.0,oddpos
65,11,0,0,0,4.31158264,noncompositional,0.0,evenpos
65,11,0,1,3,4.05310847,noncompositional,1.0,evenpos
65,11,0,2,0,4.67635739,noncompositional,2.0,evenpos
65,11,0,3,3,4.04550444,noncompositional,3.0,evenpos
65,11,0,4,0,4.27475244,noncompositional,4.0,evenpos
65,12,0,0,0,7.66425199,noncompositional,0.0,evenneg
65,12,0,1,3,3.17353061,noncompositional,1.0,evenneg
65,12,0,2,0,7.62250701,noncompositional,2.0,evenneg
65,12,0,3,3,3.14536124,noncompositional,3.0,evenneg
65,12,0,4,0,7.58856443,noncompositional,4.0,evenneg
65,13,0,0,0,3.70280776,noncompositional,0.0,evenneg
65,13,0,1,3,3.90707375,noncompositional,1.0,evenneg
65,13,0,2,0,3.83148635,noncompositional,2.0,evenneg
65,13,0,3,3,3.99508023,noncompositional,3.0,evenneg
65,13,0,4,0,3.59694348,noncompositional,4.0,evenneg
65,14,0,0,0,3.07099789,noncompositional,0.0,oddpos
65,14,0,1,3,6.22438789,noncompositional,1.0,oddpos
65,14,0,2,0,3.04408715,noncompositional,2.0,oddpos
65,14,0,3,3,6.25874699,noncompositional,3.0,oddpos
65,14,0,4,0,3.15234206,noncompositional,4.0,oddpos
65,15,0,0,0,1.66605834,noncompositional,0.0,oddneg
65,15,0,1,3,5.40310013,noncompositional,1.0,oddneg
65,15,0,2,1,8.44820303,noncompositional,2.0,oddneg
65,15,0,3,3,5.404577,noncompositional,3.0,oddneg
65,15,0,4,0,1.60478138,noncompositional,4.0,oddneg
65,16,0,0,0,1.15385772,noncompositional,0.0,oddpos
65,16,0,1,3,6.20177055,noncompositional,1.0,oddpos
65,16,0,2,0,1.05563075,noncompositional,2.0,oddpos
65,16,0,3,3,6.27639571,noncompositional,3.0,oddpos
65,16,0,4,0,1.2296705,noncompositional,4.0,oddpos
65,17,0,0,0,7.76487292,noncompositional,0.0,evenpos
65,17,0,1,3,7.11694145,noncompositional,1.0,evenpos
65,17,0,2,1,0.0,noncompositional,2.0,evenpos
65,17,0,3,4,7.53358496,noncompositional,3.0,evenpos
65,17,0,4,1,0.0,noncompositional,4.0,evenpos
65,18,0,0,0,3.41543184,noncompositional,0.0,oddneg
65,18,0,1,3,6.94321753,noncompositional,1.0,oddneg
65,18,0,2,0,3.5521757,noncompositional,2.0,oddneg
65,18,0,3,3,6.89811777,noncompositional,3.0,oddneg
65,18,0,4,1,9.53088032,noncompositional,4.0,oddneg
65,19,0,0,0,6.8342465,noncompositional,0.0,evenneg
65,19,0,1,3,4.47077411,noncompositional,1.0,evenneg
65,19,0,2,0,6.97084001,noncompositional,2.0,evenneg
65,19,0,3,3,4.49963004,noncompositional,3.0,evenneg
65,19,0,4,0,7.17014129,noncompositional,4.0,evenneg
66,0,0,0,0,2.76561856,noncompositional,0.0,poseven
66,0,0,1,1,3.71564877,noncompositional,1.0,poseven
66,0,0,2,5,0.58232809,noncompositional,2.0,poseven
66,0,0,3,3,0.45811666,noncompositional,3.0,poseven
66,0,0,4,3,0.45464431,noncompositional,4.0,poseven
66,1,0,0,5,1.57641298,noncompositional,0.0,negeven
66,1,0,1,0,3.89863944,noncompositional,1.0,negeven
66,1,0,2,0,4.04802139,noncompositional,2.0,negeven
66,1,0,3,0,4.12067513,noncompositional,3.0,negeven
66,1,0,4,0,4.0828974,noncompositional,4.0,negeven
66,2,0,0,1,3.03556957,noncompositional,0.0,poseven
66,2,0,1,2,4.17766595,noncompositional,1.0,poseven
66,2,0,2,5,0.554084,noncompositional,2.0,poseven
66,2,0,3,2,4.21151712,noncompositional,3.0,poseven
66,2,0,4,4,6.668262,noncompositional,4.0,poseven
66,3,0,0,0,7.79675008,noncompositional,0.0,negeven
66,3,0,1,0,7.60696041,noncompositional,1.0,negeven
66,3,0,2,0,7.79852586,noncompositional,2.0,negeven
66,3,0,3,0,7.78219,noncompositional,3.0,negeven
66,3,0,4,0,7.75010416,noncompositional,4.0,negeven
66,4,0,0,4,0.45353864,noncompositional,0.0,posodd
66,4,0,1,3,3.15313188,noncompositional,1.0,posodd
66,4,0,2,2,2.57236652,noncompositional,2.0,posodd
66,4,0,3,3,3.14566167,noncompositional,3.0,posodd
66,4,0,4,3,3.09474595,noncompositional,4.0,posodd
66,5,0,0,5,4.71716942,noncompositional,0.0,posodd
66,5,0,1,5,4.87175302,noncompositional,1.0,posodd
66,5,0,2,5,4.89484009,noncompositional,2.0,posodd
66,5,0,3,5,4.74109967,noncompositional,3.0,posodd
66,5,0,4,5,4.58153428,noncompositional,4.0,posodd
66,6,0,0,0,3.15857585,noncompositional,0.0,posodd
66,6,0,1,5,5.49014224,noncompositional,1.0,posodd
66,6,0,2,0,2.93350776,noncompositional,2.0,posodd
66,6,0,3,5,5.43885634,noncompositional,3.0,posodd
66,6,0,4,5,5.34917893,noncompositional,4.0,posodd
66,7,0,0,4,1.75843689,noncompositional,0.0,negodd
66,7,0,1,3,4.08196504,noncompositional,1.0,negodd
66,7,0,2,3,4.25593274,noncompositional,2.0,negodd
66,7,0,3,3,4.14212966,noncompositional,3.0,negodd
66,7,0,4,3,4.29354964,noncompositional,4.0,negodd
66,8,0,0,1,7.58925757,noncompositional,0.0,negodd
66,8,0,1,1,7.5716109,noncompositional,1.0,negodd
66,8,0,2,0,8.03802739,noncompositional,2.0,negodd
66,8,0,3,0,8.21142261,noncompositional,3.0,negodd
66,8,0,4,0,8.17682309,noncompositional,4.0,negodd
66,9,0,0,1,3.81401952,noncompositional,0.0,negodd
66,9,0,1,0,5.00365731,noncompositional,1.0,negodd
66,9,0,2,1,3.68026198,noncompositional,2.0,negodd
66,9,0,3,0,4.93711498,noncompositional,3.0,negodd
66,9,0,4,0,4.95922841,noncompositional,4.0,negodd
66,10,0,0,5,9.46531267,noncompositional,0.0,posodd
66,10,0,1,5,9.38371868,noncompositional,1.0,posodd
66,10,0,2,5,9.64028967,noncompositional,2.0,posodd
66,10,0,3,5,9.45567121,noncompositional,3.0,posodd
66,10,0,4,5,9.63254114,noncompositional,4.0,posodd
66,11,0,0,4,10.12795153,noncompositional,0.0,negeven
66,11,0,1,4,10.10531681,noncompositional,1.0,negeven
66,11,0,2,4,10.19374221,noncompositional,2.0,negeven
66,11,0,3,5,3.10080211,noncompositional,3.0,negeven
66,11,0,4,4,10.24477665,noncompositional,4.0,negeven
66,12,0,0,2,6.77977625,noncompositional,0.0,negeven
66,12,0,1,4,11.17199201,noncompositional,1.0,negeven
66,12,0,2,5,4.55915546,noncompositional,2.0,negeven
66,12,0,3,4,11.25432303,noncompositional,3.0,negeven
66,12,0,4,4,11.36310281,noncompositional,4.0,negeven
66,13,0,0,1,2.07406562,noncompositional,0.0,poseven
66,13,0,1,0,1.09526748,noncompositional,1.0,poseven
66,13,0,2,5,0.0,noncompositional,2.0,poseven
66,13,0,3,3,0.0,noncompositional,3.0,poseven
66,13,0,4,4,4.60402312,noncompositional,4.0,poseven
66,14,0,0,1,5.29295159,noncompositional,0.0,negodd
66,14,0,1,1,5.27763498,noncompositional,1.0,negodd
66,14,0,2,0,4.92420495,noncompositional,2.0,negodd
66,14,0,3,1,5.24771165,noncompositional,3.0,negodd
66,14,0,4,5,5.67198406,noncompositional,4.0,negodd
66,15,0,0,3,1.54208551,noncompositional,0.0,poseven
66,15,0,1,5,2.01723047,noncompositional,1.0,poseven
66,15,0,2,0,5.4144992,noncompositional,2.0,poseven
66,15,0,3,1,6.27482254,noncompositional,3.0,poseven
66,15,0,4,1,6.3226576,noncompositional,4.0,poseven
66,16,0,0,4,5.25064572,noncompositional,0.0,negeven
66,16,0,1,3,2.58851007,noncompositional,1.0,negeven
66,16,0,2,5,2.49527612,noncompositional,2.0,negeven
66,16,0,3,4,5.36694099,noncompositional,3.0,negeven
66,16,0,4,2,4.02278167,noncompositional,4.0,negeven
66,17,0,0,5,10.11072444,noncompositional,0.0,posodd
66,17,0,1,5,10.08964281,noncompositional,1.0,posodd
66,17,0,2,5,10.23802733,noncompositional,2.0,posodd
66,17,0,3,0,2.9050159,noncompositional,3.0,posodd
66,17,0,4,5,10.04570748,noncompositional,4.0,posodd
66,18,0,0,4,1.99823831,noncompositional,0.0,negodd
66,18,0,1,3,5.65270299,noncompositional,1.0,negodd
66,18,0,2,2,4.10849861,noncompositional,2.0,negodd
66,18,0,3,1,4.06631689,noncompositional,3.0,negodd
66,18,0,4,4,2.03847815,noncompositional,4.0,negodd
66,19,0,0,1,5.19113448,noncompositional,0.0,poseven
66,19,0,1,2,5.90617326,noncompositional,1.0,poseven
66,19,0,2,3,2.22280537,noncompositional,2.0,poseven
66,19,0,3,5,2.17444055,noncompositional,3.0,poseven
66,19,0,4,0,4.33108151,noncompositional,4.0,poseven
67,0,0,0,0,9.59561362,noncompositional,0.0,negeven
67,0,0,1,1,8.09271962,noncompositional,1.0,negeven
67,0,0,2,2,7.47069757,noncompositional,2.0,negeven
67,0,0,3,3,0.6467406,noncompositional,3.0,negeven
67,0,0,4,4,5.54439381,noncompositional,4.0,negeven
67,1,0,0,0,3.0351579,noncompositional,0.0,poseven
67,1,0,1,1,3.96223893,noncompositional,1.0,poseven
67,1,0,2,2,5.26599944,noncompositional,2.0,poseven
67,1,0,3,3,0.45990152,noncompositional,3.0,poseven
67,1,0,4,4,4.5222686,noncompositional,4.0,poseven
67,2,0,0,5,1.07411191,noncompositional,0.0,negeven
67,2,0,1,4,3.30029705,noncompositional,1.0,negeven
67,2,0,2,3,0.3569293,noncompositional,2.0,negeven
67,2,0,3,2,7.27543884,noncompositional,3.0,negeven
67,2,0,4,1,7.6982496,noncompositional,4.0,negeven
67,3,0,0,0,2.80353951,noncompositional,0.0,posodd
67,3,0,1,1,3.09707769,noncompositional,1.0,posodd
67,3,0,2,2,4.219254,noncompositional,2.0,posodd
67,3,0,3,3,5.08172669,noncompositional,3.0,posodd
67,3,0,4,4,1.72212693,noncompositional,4.0,posodd
67,4,0,0,0,5.01582528,noncompositional,0.0,posodd
67,4,0,1,1,5.64115065,noncompositional,1.0,posodd
67,4,0,2,2,6.58694779,noncompositional,2.0,posodd
67,4,0,3,3,3.05513096,noncompositional,3.0,posodd
67,4,0,4,4,0.0,noncompositional,4.0,posodd
67,5,0,0,0,6.18695267,noncompositional,0.0,negeven
67,5,0,1,1,4.90279251,noncompositional,1.0,negeven
67,5,0,2,2,3.7301032,noncompositional,2.0,negeven
67,5,0,3,4,7.25441665,noncompositional,3.0,negeven
67,5,0,4,5,0.36925225,noncompositional,4.0,negeven
67,6,0,0,0,2.82814094,noncompositional,0.0,posodd
67,6,0,1,1,3.67683218,noncompositional,1.0,posodd
67,6,0,2,2,5.19774934,noncompositional,2.0,posodd
67,6,0,3,3,9.65089707,noncompositional,3.0,posodd
67,6,0,4,4,2.38818868,noncompositional,4.0,posodd
67,7,0,0,0,3.62801929,noncompositional,0.0,posodd
67,7,0,1,1,5.20132197,noncompositional,1.0,posodd
67,7,0,2,2,5.25187209,noncompositional,2.0,posodd
67,7,0,3,3,4.82039172,noncompositional,3.0,posodd
67,7,0,4,4,1.33078187,noncompositional,4.0,posodd
67,8,0,0,0,4.28920512,noncompositional,0.0,poseven
67,8,0,1,1,5.99668962,noncompositional,1.0,poseven
67,8,0,2,2,5.69879606,noncompositional,2.0,poseven
67,8,0,3,3,3.52977754,noncompositional,3.0,poseven
67,8,0,4,4,10.89429936,noncompositional,4.0,poseven
67,9,0,0,0,4.49827776,noncompositional,0.0,negodd
67,9,0,1,1,3.56708842,noncompositional,1.0,negodd
67,9,0,2,2,2.68438166,noncompositional,2.0,negodd
67,9,0,3,5,5.20721256,noncompositional,3.0,negodd
67,9,0,4,4,2.42580634,noncompositional,4.0,negodd
67,10,0,0,0,5.19714849,noncompositional,0.0,negodd
67,10,0,1,1,5.33248461,noncompositional,1.0,negodd
67,10,0,2,2,4.41581124,noncompositional,2.0,negodd
67,10,0,3,3,4.9159681,noncompositional,3.0,negodd
67,10,0,4,4,0.64257373,noncompositional,4.0,negodd
67,11,0,0,0,9.44989955,noncompositional,0.0,negodd
67,11,0,1,1,8.44767556,noncompositional,1.0,negodd
67,11,0,2,2,7.81469312,noncompositional,2.0,negodd
67,11,0,3,3,7.16374074,noncompositional,3.0,negodd
67,11,0,4,4,1.15592746,noncompositional,4.0,negodd
67,12,0,0,0,1.32054341,noncompositional,0.0,poseven
67,12,0,1,1,2.14471959,noncompositional,1.0,poseven
67,12,0,2,2,2.75991614,noncompositional,2.0,poseven
67,12,0,3,5,2.35249229,noncompositional,3.0,poseven
67,12,0,4,4,8.52704438,noncompositional,4.0,poseven
67,13,0,0,0,7.05033823,noncompositional,0.0,negeven
67,13,0,1,1,6.63911563,noncompositional,1.0,negeven
67,13,0,2,2,5.79596214,noncompositional,2.0,negeven
67,13,0,3,5,1.81805141,noncompositional,3.0,negeven
67,13,0,4,4,6.66077379,noncompositional,4.0,negeven
67,14,0,0,0,7.92807292,noncompositional,0.0,negodd
67,14,0,1,1,7.26429274,noncompositional,1.0,negodd
67,14,0,2,2,6.41944874,noncompositional,2.0,negodd
67,14,0,3,5,5.70517181,noncompositional,3.0,negodd
67,14,0,4,4,2.18640398,noncompositional,4.0,negodd
67,15,0,0,0,3.11229049,noncompositional,0.0,poseven
67,15,0,1,1,4.02454009,noncompositional,1.0,poseven
67,15,0,2,2,5.33908363,noncompositional,2.0,poseven
67,15,0,3,3,1.0156083,noncompositional,3.0,poseven
67,15,0,4,4,5.82776615,noncompositional,4.0,poseven
67,16,0,0,0,9.21054187,noncompositional,0.0,negeven
67,16,0,1,1,6.53493516,noncompositional,1.0,negeven
67,16,0,2,5,3.02874742,noncompositional,2.0,negeven
67,16,0,3,4,10.10681462,noncompositional,3.0,negeven
67,16,0,4,3,3.18848656,noncompositional,4.0,negeven
67,17,0,0,0,3.79547087,noncompositional,0.0,posodd
67,17,0,1,1,4.41650314,noncompositional,1.0,posodd
67,17,0,2,2,4.97592952,noncompositional,2.0,posodd
67,17,0,3,3,9.62604744,noncompositional,3.0,posodd
67,17,0,4,4,2.58034966,noncompositional,4.0,posodd
67,18,0,0,0,4.74471181,noncompositional,0.0,negodd
67,18,0,1,1,5.05225716,noncompositional,1.0,negodd
67,18,0,2,2,3.27623983,noncompositional,2.0,negodd
67,18,0,3,5,5.67120777,noncompositional,3.0,negodd
67,18,0,4,4,0.0,noncompositional,4.0,negodd
67,19,0,0,0,3.87905302,noncompositional,0.0,poseven
67,19,0,1,1,5.77556798,noncompositional,1.0,poseven
67,19,0,2,2,6.01234358,noncompositional,2.0,poseven
67,19,0,3,3,0.31622682,noncompositional,3.0,poseven
67,19,0,4,4,4.82332184,noncompositional,4.0,poseven
68,0,0,0,0,4.2630074,noncompositional,0.0,oddpos
68,0,0,1,1,10.70557937,noncompositional,1.0,oddpos
68,0,0,2,2,3.5219721,noncompositional,2.0,oddpos
68,0,0,3,5,7.52301203,noncompositional,3.0,oddpos
68,0,0,4,4,6.35170607,noncompositional,4.0,oddpos
68,1,0,0,3,3.14048247,noncompositional,0.0,evenneg
68,1,0,1,5,0.0,noncompositional,1.0,evenneg
68,1,0,2,0,5.59237191,noncompositional,2.0,evenneg
68,1,0,3,1,1.17600461,noncompositional,3.0,evenneg
68,1,0,4,2,5.52085173,noncompositional,4.0,evenneg
68,2,0,0,3,6.40477764,noncompositional,0.0,oddpos
68,2,0,1,5,8.06297235,noncompositional,1.0,oddpos
68,2,0,2,4,7.69041265,noncompositional,2.0,oddpos
68,2,0,3,1,4.74003106,noncompositional,3.0,oddpos
68,2,0,4,0,1.17818568,noncompositional,4.0,oddpos
68,3,0,0,5,5.83026744,noncompositional,0.0,evenneg
68,3,0,1,4,6.54387978,noncompositional,1.0,evenneg
68,3,0,2,3,7.33491244,noncompositional,2.0,evenneg
68,3,0,3,2,10.66924771,noncompositional,3.0,evenneg
68,3,0,4,1,3.03696873,noncompositional,4.0,evenneg
68,4,0,0,2,3.07663181,noncompositional,0.0,oddneg
68,4,0,1,1,8.38116934,noncompositional,1.0,oddneg
68,4,0,2,3,5.7054549,noncompositional,2.0,oddneg
68,4,0,3,5,3.67527641,noncompositional,3.0,oddneg
68,4,0,4,1,8.18642703,noncompositional,4.0,oddneg
68,5,0,0,1,10.47080627,noncompositional,0.0,oddpos
68,5,0,1,1,10.496958,noncompositional,1.0,oddpos
68,5,0,2,1,10.71231858,noncompositional,2.0,oddpos
68,5,0,3,1,10.46150726,noncompositional,3.0,oddpos
68,5,0,4,1,10.54683181,noncompositional,4.0,oddpos
68,6,0,0,0,4.06563516,noncompositional,0.0,evenneg
68,6,0,1,1,0.76546923,noncompositional,1.0,evenneg
68,6,0,2,3,6.41117846,noncompositional,2.0,evenneg
68,6,0,3,4,4.41682923,noncompositional,3.0,evenneg
68,6,0,4,3,6.24667558,noncompositional,4.0,evenneg
68,7,0,0,1,8.18487092,noncompositional,0.0,oddneg
68,7,0,1,1,8.11206599,noncompositional,1.0,oddneg
68,7,0,2,1,8.00713288,noncompositional,2.0,oddneg
68,7,0,3,1,8.03388653,noncompositional,3.0,oddneg
68,7,0,4,1,7.86679803,noncompositional,4.0,oddneg
68,8,0,0,2,3.72222687,noncompositional,0.0,evenpos
68,8,0,1,1,0.87795494,noncompositional,1.0,evenpos
68,8,0,2,5,4.72756695,noncompositional,2.0,evenpos
68,8,0,3,3,2.7155917,noncompositional,3.0,evenpos
68,8,0,4,5,4.76732504,noncompositional,4.0,evenpos
68,9,0,0,1,7.38464125,noncompositional,0.0,oddneg
68,9,0,1,1,7.35147682,noncompositional,1.0,oddneg
68,9,0,2,1,7.39227646,noncompositional,2.0,oddneg
68,9,0,3,1,7.37070974,noncompositional,3.0,oddneg
68,9,0,4,1,7.32418149,noncompositional,4.0,oddneg
68,10,0,0,1,0.0,noncompositional,0.0,evenneg
68,10,0,1,0,4.71087589,noncompositional,1.0,evenneg
68,10,0,2,2,4.60900024,noncompositional,2.0,evenneg
68,10,0,3,3,3.76295714,noncompositional,3.0,evenneg
68,10,0,4,5,2.23740107,noncompositional,4.0,evenneg
68,11,0,0,1,2.60228292,noncompositional,0.0,evenpos
68,11,0,1,2,10.36855174,noncompositional,1.0,evenpos
68,11,0,2,2,10.3568457,noncompositional,2.0,evenpos
68,11,0,3,2,10.39014252,noncompositional,3.0,evenpos
68,11,0,4,2,10.40445994,noncompositional,4.0,evenpos
68,12,0,0,2,1.0059962,noncompositional,0.0,oddneg
68,12,0,1,1,9.28267491,noncompositional,1.0,oddneg
68,12,0,2,1,9.02543049,noncompositional,2.0,oddneg
68,12,0,3,1,9.05050529,noncompositional,3.0,oddneg
68,12,0,4,1,9.12495191,noncompositional,4.0,oddneg
68,13,0,0,1,6.42109925,noncompositional,0.0,oddpos
68,13,0,1,2,0.0,noncompositional,1.0,oddpos
68,13,0,2,1,6.09106747,noncompositional,2.0,oddpos
68,13,0,3,1,6.22960038,noncompositional,3.0,oddpos
68,13,0,4,1,5.88191221,noncompositional,4.0,oddpos
68,14,0,0,1,0.47793501,noncompositional,0.0,evenpos
68,14,0,1,2,8.5269467,noncompositional,1.0,evenpos
68,14,0,2,0,7.31608679,noncompositional,2.0,evenpos
68,14,0,3,2,8.45168944,noncompositional,3.0,evenpos
68,14,0,4,2,8.49890496,noncompositional,4.0,evenpos
68,15,0,0,3,5.70563572,noncompositional,0.0,evenpos
68,15,0,1,4,7.79506357,noncompositional,1.0,evenpos
68,15,0,2,5,7.77156203,noncompositional,2.0,evenpos
68,15,0,3,5,8.03416303,noncompositional,3.0,evenpos
68,15,0,4,5,7.99517831,noncompositional,4.0,evenpos
68,16,0,0,5,3.44004476,noncompositional,0.0,evenneg
68,16,0,1,3,4.53970403,noncompositional,1.0,evenneg
68,16,0,2,1,3.39741429,noncompositional,2.0,evenneg
68,16,0,3,2,5.77430036,noncompositional,3.0,evenneg
68,16,0,4,0,5.16930613,noncompositional,4.0,evenneg
68,17,0,0,1,5.7758842,noncompositional,0.0,oddneg
68,17,0,1,2,3.35798929,noncompositional,1.0,oddneg
68,17,0,2,3,1.9080837,noncompositional,2.0,oddneg
68,17,0,3,5,0.79789648,noncompositional,3.0,oddneg
68,17,0,4,1,5.63126213,noncompositional,4.0,oddneg
68,18,0,0,1,2.60726381,noncompositional,0.0,evenpos
68,18,0,1,2,9.82354253,noncompositional,1.0,evenpos
68,18,0,2,2,9.76587971,noncompositional,2.0,evenpos
68,18,0,3,2,9.70166189,noncompositional,3.0,evenpos
68,18,0,4,2,9.8327403,noncompositional,4.0,evenpos
68,19,0,0,0,3.16922629,noncompositional,0.0,oddpos
68,19,0,1,1,9.59236587,noncompositional,1.0,oddpos
68,19,0,2,1,9.82845993,noncompositional,2.0,oddpos
68,19,0,3,1,9.55748286,noncompositional,3.0,oddpos
68,19,0,4,1,9.68823786,noncompositional,4.0,oddpos
69,0,0,0,4,4.56374103,noncompositional,0.0,oddpos
69,0,0,1,1,5.73376278,noncompositional,1.0,oddpos
69,0,0,2,2,0.66807419,noncompositional,2.0,oddpos
69,0,0,3,5,4.66970065,noncompositional,3.0,oddpos
69,0,0,4,0,0.65181257,noncompositional,4.0,oddpos
69,1,0,0,4,1.83604811,noncompositional,0.0,evenneg
69,1,0,1,0,5.31508564,noncompositional,1.0,evenneg
69,1,0,2,1,1.22956022,noncompositional,2.0,evenneg
69,1,0,3,2,5.9550146,noncompositional,3.0,evenneg
69,1,0,4,2,5.90332948,noncompositional,4.0,evenneg
69,2,0,0,2,5.87533806,noncompositional,0.0,evenneg
69,2,0,1,2,5.91729984,noncompositional,1.0,evenneg
69,2,0,2,3,4.95027409,noncompositional,2.0,evenneg
69,2,0,3,0,6.17681338,noncompositional,3.0,evenneg
69,2,0,4,1,1.87160555,noncompositional,4.0,evenneg
69,3,0,0,5,4.74067102,noncompositional,0.0,oddneg
69,3,0,1,2,0.98366634,noncompositional,1.0,oddneg
69,3,0,2,0,1.34477693,noncompositional,2.0,oddneg
69,3,0,3,5,5.04254487,noncompositional,3.0,oddneg
69,3,0,4,5,5.08642995,noncompositional,4.0,oddneg
69,4,0,0,1,1.00196133,noncompositional,0.0,evenpos
69,4,0,1,0,6.60591434,noncompositional,1.0,evenpos
69,4,0,2,1,1.2262068,noncompositional,2.0,evenpos
69,4,0,3,4,5.85047823,noncompositional,3.0,evenpos
69,4,0,4,4,5.76403325,noncompositional,4.0,evenpos
69,5,0,0,3,5.80140408,noncompositional,0.0,oddneg
69,5,0,1,5,4.24834597,noncompositional,1.0,oddneg
69,5,0,2,4,4.91352913,noncompositional,2.0,oddneg
69,5,0,3,1,9.98247743,noncompositional,3.0,oddneg
69,5,0,4,2,3.42071183,noncompositional,4.0,oddneg
69,6,0,0,1,1.42507389,noncompositional,0.0,evenpos
69,6,0,1,0,7.08920461,noncompositional,1.0,evenpos
69,6,0,2,4,7.17575895,noncompositional,2.0,evenpos
69,6,0,3,3,7.61804812,noncompositional,3.0,evenpos
