,participant,phase,trial,context,left_option,middle_option,right_option,choice,correct,reward,reward_unchosen_1,reward_unchosen_2,RT,ID,condition,?,task,tier
187,0.0,1.0,175.0,2.0,4.0,,3.0,2.0,1.0,84.0,3.0,,742.0,4011589439.0,1.0,2.0,0,0.0
188,0.0,1.0,176.0,2.0,4.0,3.0,,1.0,1.0,91.0,20.0,,1601.0,4011589439.0,1.0,2.0,0,0.0
189,0.0,1.0,177.0,1.0,1.0,2.0,0.0,2.0,1.0,90.0,50.0,21.0,1133.0,4011589439.0,1.0,2.0,0,0.0
190,0.0,1.0,178.0,3.0,7.0,5.0,6.0,1.0,1.0,53.0,35.0,16.0,1134.0,4011589439.0,1.0,2.0,0,0.0
191,0.0,1.0,179.0,4.0,,9.0,8.0,2.0,1.0,54.0,19.0,,801.0,4011589439.0,1.0,2.0,0,0.0
192,0.0,2.0,0.0,0.0,,7.0,6.0,1.0,0.0,7.0,33.0,,2033.0,4011589439.0,1.0,2.0,0,0.0
193,0.0,2.0,1.0,0.0,4.0,2.0,,1.0,0.0,12.0,20.0,0.0,639.0,4011589439.0,1.0,2.0,0,0.0
194,0.0,2.0,2.0,0.0,,0.0,8.0,2.0,0.0,47.0,82.0,,587.0,4011589439.0,1.0,2.0,0,0.0
195,0.0,2.0,3.0,0.0,1.0,,4.0,0.0,1.0,48.0,14.0,0.0,613.0,4011589439.0,1.0,2.0,0,0.0
196,0.0,2.0,4.0,0.0,5.0,6.0,,1.0,0.0,35.0,51.0,0.0,544.0,4011589439.0,1.0,2.0,0,0.0
197,0.0,2.0,5.0,0.0,6.0,,8.0,2.0,1.0,47.0,31.0,,825.0,4011589439.0,1.0,2.0,0,0.0
198,0.0,2.0,6.0,0.0,9.0,,1.0,0.0,0.0,12.0,51.0,,530.0,4011589439.0,1.0,2.0,0,0.0
199,0.0,2.0,7.0,0.0,,1.0,2.0,2.0,0.0,11.0,47.0,0.0,821.0,4011589439.0,1.0,2.0,0,0.0
200,0.0,2.0,8.0,0.0,,2.0,1.0,2.0,1.0,46.0,16.0,0.0,637.0,4011589439.0,1.0,2.0,0,0.0
201,0.0,2.0,9.0,0.0,,6.0,4.0,2.0,0.0,14.0,32.0,0.0,287.0,4011589439.0,1.0,2.0,0,0.0
202,0.0,2.0,10.0,0.0,3.0,,6.0,2.0,0.0,30.0,81.0,,388.0,4011589439.0,1.0,2.0,0,0.0
203,0.0,2.0,11.0,0.0,,0.0,5.0,2.0,0.0,51.0,81.0,0.0,761.0,4011589439.0,1.0,2.0,0,0.0
204,0.0,2.0,12.0,0.0,6.0,,8.0,2.0,1.0,50.0,38.0,0.0,919.0,4011589439.0,1.0,2.0,0,0.0
205,0.0,2.0,13.0,0.0,1.0,8.0,,1.0,0.0,43.0,48.0,0.0,871.0,4011589439.0,1.0,2.0,0,0.0
206,0.0,2.0,14.0,0.0,,1.0,5.0,2.0,0.0,53.0,54.0,0.0,206.0,4011589439.0,1.0,2.0,0,0.0
207,0.0,2.0,15.0,0.0,8.0,,7.0,2.0,0.0,11.0,46.0,0.0,360.0,4011589439.0,1.0,2.0,0,0.0
208,0.0,2.0,16.0,0.0,,1.0,0.0,2.0,1.0,89.0,55.0,0.0,546.0,4011589439.0,1.0,2.0,0,0.0
209,0.0,2.0,17.0,0.0,6.0,,1.0,2.0,1.0,50.0,32.0,0.0,617.0,4011589439.0,1.0,2.0,0,0.0
210,0.0,2.0,18.0,0.0,9.0,0.0,,1.0,1.0,83.0,10.0,,1525.0,4011589439.0,1.0,2.0,0,0.0
211,0.0,2.0,19.0,0.0,0.0,4.0,,1.0,0.0,13.0,84.0,,1233.0,4011589439.0,1.0,2.0,0,0.0
212,0.0,2.0,20.0,0.0,,9.0,2.0,2.0,0.0,18.0,14.0,0.0,648.0,4011589439.0,1.0,2.0,0,0.0
213,0.0,2.0,21.0,0.0,,1.0,9.0,2.0,0.0,10.0,63.0,0.0,393.0,4011589439.0,1.0,2.0,0,0.0
214,0.0,2.0,22.0,0.0,1.0,,8.0,2.0,0.0,46.0,49.0,0.0,1057.0,4011589439.0,1.0,2.0,0,0.0
215,0.0,2.0,23.0,0.0,,4.0,3.0,2.0,1.0,89.0,16.0,,283.0,4011589439.0,1.0,2.0,0,0.0
216,0.0,2.0,24.0,0.0,4.0,,5.0,2.0,1.0,43.0,18.0,0.0,636.0,4011589439.0,1.0,2.0,0,0.0
217,0.0,2.0,25.0,0.0,4.0,,5.0,2.0,1.0,53.0,10.0,,517.0,4011589439.0,1.0,2.0,0,0.0
218,0.0,2.0,26.0,0.0,,8.0,5.0,2.0,0.0,49.0,47.0,,931.0,4011589439.0,1.0,2.0,0,0.0
219,0.0,2.0,27.0,0.0,2.0,5.0,,1.0,1.0,50.0,9.0,0.0,1308.0,4011589439.0,1.0,2.0,0,0.0
220,0.0,2.0,28.0,0.0,5.0,,3.0,2.0,1.0,89.0,59.0,,447.0,4011589439.0,1.0,2.0,0,0.0
221,0.0,2.0,29.0,0.0,2.0,4.0,,1.0,0.0,15.0,11.0,,741.0,4011589439.0,1.0,2.0,0,0.0
222,0.0,2.0,30.0,0.0,,5.0,6.0,2.0,0.0,39.0,55.0,,243.0,4011589439.0,1.0,2.0,0,0.0
223,0.0,2.0,31.0,0.0,2.0,9.0,,1.0,0.0,8.0,15.0,,1511.0,4011589439.0,1.0,2.0,0,0.0
224,0.0,2.0,32.0,0.0,5.0,,7.0,2.0,0.0,15.0,47.0,0.0,307.0,4011589439.0,1.0,2.0,0,0.0
225,0.0,2.0,33.0,0.0,,2.0,0.0,2.0,1.0,87.0,10.0,0.0,430.0,4011589439.0,1.0,2.0,0,0.0
226,0.0,2.0,34.0,0.0,5.0,4.0,,1.0,0.0,5.0,52.0,0.0,712.0,4011589439.0,1.0,2.0,0,0.0
227,0.0,2.0,35.0,0.0,0.0,6.0,,1.0,0.0,30.0,94.0,0.0,768.0,4011589439.0,1.0,2.0,0,0.0
228,0.0,2.0,36.0,0.0,3.0,2.0,,1.0,0.0,17.0,81.0,0.0,782.0,4011589439.0,1.0,2.0,0,0.0
229,0.0,2.0,37.0,0.0,,0.0,7.0,1.0,1.0,74.0,22.0,,494.0,4011589439.0,1.0,2.0,0,0.0
230,0.0,2.0,38.0,0.0,,0.0,5.0,2.0,0.0,44.0,87.0,,357.0,4011589439.0,1.0,2.0,0,0.0
231,0.0,2.0,39.0,0.0,,1.0,4.0,2.0,0.0,11.0,52.0,0.0,146.0,4011589439.0,1.0,2.0,0,0.0
232,0.0,2.0,40.0,0.0,3.0,,0.0,2.0,0.0,92.0,87.0,0.0,366.0,4011589439.0,1.0,2.0,0,0.0
233,0.0,2.0,41.0,0.0,9.0,,6.0,2.0,1.0,39.0,11.0,0.0,1355.0,4011589439.0,1.0,2.0,0,0.0
234,0.0,2.0,42.0,0.0,6.0,3.0,,1.0,1.0,94.0,35.0,,721.0,4011589439.0,1.0,2.0,0,0.0
235,0.0,2.0,43.0,0.0,,9.0,8.0,2.0,1.0,56.0,15.0,,442.0,4011589439.0,1.0,2.0,0,0.0
236,0.0,2.0,44.0,0.0,4.0,5.0,,1.0,1.0,53.0,7.0,0.0,706.0,4011589439.0,1.0,2.0,0,0.0
237,0.0,2.0,45.0,0.0,,6.0,1.0,2.0,1.0,51.0,29.0,0.0,975.0,4011589439.0,1.0,2.0,0,0.0
238,0.0,2.0,46.0,0.0,,6.0,8.0,2.0,1.0,48.0,31.0,0.0,580.0,4011589439.0,1.0,2.0,0,0.0
239,0.0,2.0,47.0,0.0,2.0,8.0,,1.0,1.0,55.0,19.0,0.0,2477.0,4011589439.0,1.0,2.0,0,0.0
240,0.0,2.0,48.0,0.0,,9.0,2.0,2.0,0.0,17.0,17.0,,498.0,4011589439.0,1.0,2.0,0,0.0
241,0.0,2.0,49.0,0.0,0.0,1.0,,1.0,0.0,52.0,87.0,0.0,2716.0,4011589439.0,1.0,2.0,0,0.0
242,0.0,2.0,50.0,0.0,1.0,5.0,,1.0,0.0,50.0,50.0,,851.0,4011589439.0,1.0,2.0,0,0.0
243,0.0,2.0,51.0,0.0,2.0,,6.0,2.0,1.0,28.0,19.0,,375.0,4011589439.0,1.0,2.0,0,0.0
244,0.0,2.0,52.0,0.0,,3.0,1.0,2.0,0.0,41.0,91.0,,466.0,4011589439.0,1.0,2.0,0,0.0
245,0.0,2.0,53.0,0.0,,6.0,1.0,2.0,1.0,56.0,30.0,,1742.0,4011589439.0,1.0,2.0,0,0.0
246,0.0,2.0,54.0,0.0,7.0,8.0,,1.0,1.0,46.0,14.0,0.0,1172.0,4011589439.0,1.0,2.0,0,0.0
247,0.0,2.0,55.0,0.0,,6.0,2.0,2.0,0.0,16.0,31.0,,3312.0,4011589439.0,1.0,2.0,0,0.0
248,0.0,2.0,56.0,0.0,6.0,,2.0,2.0,0.0,10.0,30.0,,886.0,4011589439.0,1.0,2.0,0,0.0
249,0.0,2.0,57.0,0.0,5.0,,9.0,2.0,0.0,18.0,46.0,,361.0,4011589439.0,1.0,2.0,0,0.0
250,0.0,2.0,58.0,0.0,,5.0,9.0,2.0,0.0,15.0,50.0,,1081.0,4011589439.0,1.0,2.0,0,0.0
251,0.0,2.0,59.0,0.0,8.0,1.0,,1.0,0.0,52.0,51.0,0.0,709.0,4011589439.0,1.0,2.0,0,0.0
252,0.0,2.0,60.0,0.0,7.0,3.0,,1.0,1.0,83.0,11.0,0.0,592.0,4011589439.0,1.0,2.0,0,0.0
253,0.0,2.0,61.0,0.0,,0.0,6.0,2.0,0.0,26.0,91.0,,574.0,4011589439.0,1.0,2.0,0,0.0
254,0.0,2.0,62.0,0.0,9.0,,5.0,2.0,1.0,50.0,12.0,,1592.0,4011589439.0,1.0,2.0,0,0.0
255,0.0,2.0,63.0,0.0,1.0,,2.0,2.0,0.0,16.0,53.0,,338.0,4011589439.0,1.0,2.0,0,0.0
256,0.0,2.0,64.0,0.0,,2.0,1.0,2.0,1.0,52.0,10.0,,385.0,4011589439.0,1.0,2.0,0,0.0
257,0.0,2.0,65.0,0.0,6.0,,5.0,2.0,1.0,47.0,27.0,0.0,3152.0,4011589439.0,1.0,2.0,0,0.0
258,0.0,2.0,66.0,0.0,8.0,7.0,,1.0,0.0,21.0,53.0,,1351.0,4011589439.0,1.0,2.0,0,0.0
259,0.0,2.0,67.0,0.0,0.0,,1.0,2.0,0.0,48.0,83.0,0.0,891.0,4011589439.0,1.0,2.0,0,0.0
260,0.0,2.0,68.0,0.0,0.0,8.0,,1.0,0.0,50.0,84.0,,1113.0,4011589439.0,1.0,2.0,0,0.0
261,0.0,2.0,69.0,0.0,,7.0,4.0,2.0,0.0,16.0,12.0,,1037.0,4011589439.0,1.0,2.0,0,0.0
262,0.0,2.0,70.0,0.0,2.0,,4.0,2.0,0.0,12.0,9.0,0.0,671.0,4011589439.0,1.0,2.0,0,0.0
263,0.0,2.0,71.0,0.0,,2.0,0.0,2.0,1.0,87.0,8.0,0.0,626.0,4011589439.0,1.0,2.0,0,0.0
264,0.0,2.0,72.0,0.0,2.0,7.0,,1.0,0.0,10.0,17.0,0.0,917.0,4011589439.0,1.0,2.0,0,0.0
265,0.0,2.0,73.0,0.0,0.0,4.0,,1.0,0.0,5.0,85.0,,595.0,4011589439.0,1.0,2.0,0,0.0
266,0.0,2.0,74.0,0.0,6.0,,9.0,2.0,0.0,10.0,33.0,0.0,2706.0,4011589439.0,1.0,2.0,0,0.0
267,0.0,2.0,75.0,0.0,6.0,,9.0,2.0,0.0,12.0,28.0,0.0,797.0,4011589439.0,1.0,2.0,0,0.0
268,0.0,2.0,76.0,0.0,6.0,,7.0,2.0,0.0,20.0,33.0,0.0,10016.0,4011589439.0,1.0,2.0,0,0.0
269,0.0,2.0,77.0,0.0,,9.0,7.0,2.0,0.0,15.0,10.0,,1134.0,4011589439.0,1.0,2.0,0,0.0
270,0.0,2.0,78.0,0.0,,5.0,0.0,2.0,1.0,88.0,52.0,,904.0,4011589439.0,1.0,2.0,0,0.0
271,0.0,2.0,79.0,0.0,8.0,9.0,,1.0,0.0,10.0,50.0,0.0,1358.0,4011589439.0,1.0,2.0,0,0.0
272,0.0,2.0,80.0,0.0,8.0,4.0,,1.0,0.0,12.0,44.0,0.0,2064.0,4011589439.0,1.0,2.0,0,0.0
273,0.0,2.0,81.0,0.0,,0.0,2.0,2.0,0.0,6.0,82.0,0.0,430.0,4011589439.0,1.0,2.0,0,0.0
274,0.0,2.0,82.0,0.0,5.0,,7.0,2.0,0.0,15.0,46.0,0.0,4258.0,4011589439.0,1.0,2.0,0,0.0
275,0.0,2.0,83.0,0.0,7.0,4.0,,1.0,0.0,8.0,15.0,0.0,930.0,4011589439.0,1.0,2.0,0,0.0
276,0.0,2.0,84.0,0.0,4.0,1.0,,1.0,1.0,51.0,8.0,0.0,643.0,4011589439.0,1.0,2.0,0,0.0
277,0.0,2.0,85.0,0.0,5.0,,3.0,2.0,1.0,90.0,55.0,,467.0,4011589439.0,1.0,2.0,0,0.0
278,0.0,2.0,86.0,0.0,,4.0,6.0,2.0,1.0,32.0,14.0,,808.0,4011589439.0,1.0,2.0,0,0.0
279,0.0,2.0,87.0,0.0,,7.0,3.0,2.0,1.0,90.0,15.0,,9212.0,4011589439.0,1.0,2.0,0,0.0
280,0.0,2.0,88.0,0.0,5.0,,8.0,2.0,0.0,52.0,55.0,,939.0,4011589439.0,1.0,2.0,0,0.0
281,0.0,2.0,89.0,0.0,5.0,7.0,,1.0,0.0,10.0,55.0,,383.0,4011589439.0,1.0,2.0,0,0.0
282,0.0,2.0,90.0,0.0,,0.0,6.0,2.0,0.0,32.0,80.0,0.0,2460.0,4011589439.0,1.0,2.0,0,0.0
283,0.0,2.0,91.0,0.0,,7.0,8.0,2.0,1.0,54.0,13.0,,1435.0,4011589439.0,1.0,2.0,0,0.0
284,0.0,2.0,92.0,0.0,,7.0,2.0,2.0,0.0,8.0,15.0,0.0,597.0,4011589439.0,1.0,2.0,0,0.0
285,0.0,2.0,93.0,0.0,8.0,,2.0,2.0,0.0,15.0,45.0,,12908.0,4011589439.0,1.0,2.0,0,0.0
286,0.0,2.0,94.0,0.0,6.0,,7.0,2.0,0.0,18.0,33.0,0.0,867.0,4011589439.0,1.0,2.0,0,0.0
287,0.0,2.0,95.0,0.0,,7.0,3.0,2.0,1.0,83.0,19.0,,350.0,4011589439.0,1.0,2.0,0,0.0
288,0.0,2.0,96.0,0.0,,8.0,2.0,2.0,0.0,11.0,48.0,0.0,551.0,4011589439.0,1.0,2.0,0,0.0
289,0.0,2.0,97.0,0.0,1.0,7.0,,1.0,0.0,10.0,48.0,,843.0,4011589439.0,1.0,2.0,0,0.0
290,0.0,2.0,98.0,0.0,6.0,9.0,,1.0,0.0,13.0,32.0,,1062.0,4011589439.0,1.0,2.0,0,0.0
291,0.0,2.0,99.0,0.0,,9.0,1.0,2.0,1.0,50.0,13.0,,1159.0,4011589439.0,1.0,2.0,0,0.0
292,0.0,2.0,100.0,0.0,4.0,,9.0,2.0,0.0,6.0,12.0,0.0,837.0,4011589439.0,1.0,2.0,0,0.0
293,0.0,2.0,101.0,0.0,,3.0,8.0,2.0,0.0,54.0,85.0,,1164.0,4011589439.0,1.0,2.0,0,0.0
294,0.0,2.0,102.0,0.0,5.0,9.0,,1.0,0.0,16.0,53.0,0.0,1009.0,4011589439.0,1.0,2.0,0,0.0
295,0.0,2.0,103.0,0.0,9.0,0.0,,1.0,1.0,84.0,16.0,0.0,526.0,4011589439.0,1.0,2.0,0,0.0
296,0.0,2.0,104.0,0.0,,4.0,7.0,2.0,0.0,15.0,16.0,,510.0,4011589439.0,1.0,2.0,0,0.0
297,0.0,2.0,105.0,0.0,3.0,2.0,,1.0,0.0,17.0,74.0,,2460.0,4011589439.0,1.0,2.0,0,0.0
298,0.0,2.0,106.0,0.0,4.0,,8.0,2.0,1.0,54.0,21.0,,4213.0,4011589439.0,1.0,2.0,0,0.0
299,0.0,2.0,107.0,0.0,4.0,0.0,,1.0,1.0,90.0,13.0,,1307.0,4011589439.0,1.0,2.0,0,0.0
300,0.0,2.0,108.0,0.0,1.0,0.0,,1.0,1.0,88.0,50.0,0.0,4308.0,4011589439.0,1.0,2.0,0,0.0
301,0.0,2.0,109.0,0.0,,9.0,7.0,2.0,0.0,14.0,21.0,,706.0,4011589439.0,1.0,2.0,0,0.0
302,0.0,2.0,110.0,0.0,2.0,,6.0,2.0,1.0,31.0,18.0,,1084.0,4011589439.0,1.0,2.0,0,0.0
303,0.0,2.0,111.0,0.0,4.0,8.0,,1.0,1.0,46.0,20.0,0.0,2000.0,4011589439.0,1.0,2.0,0,0.0
304,0.0,2.0,112.0,0.0,8.0,,6.0,2.0,0.0,37.0,45.0,0.0,1325.0,4011589439.0,1.0,2.0,0,0.0
305,0.0,2.0,113.0,0.0,,8.0,0.0,2.0,1.0,88.0,48.0,,944.0,4011589439.0,1.0,2.0,0,0.0
306,0.0,2.0,114.0,0.0,,9.0,8.0,1.0,0.0,12.0,49.0,,397.0,4011589439.0,1.0,2.0,0,0.0
307,0.0,2.0,115.0,0.0,2.0,9.0,,1.0,0.0,13.0,15.0,0.0,624.0,4011589439.0,1.0,2.0,0,0.0
308,0.0,2.0,116.0,0.0,3.0,,2.0,2.0,0.0,21.0,84.0,,378.0,4011589439.0,1.0,2.0,0,0.0
309,0.0,2.0,117.0,0.0,,6.0,4.0,2.0,0.0,10.0,36.0,,1307.0,4011589439.0,1.0,2.0,0,0.0
310,0.0,2.0,118.0,0.0,6.0,,1.0,2.0,1.0,43.0,29.0,,909.0,4011589439.0,1.0,2.0,0,0.0
311,0.0,2.0,119.0,0.0,7.0,,9.0,2.0,0.0,6.0,14.0,,874.0,4011589439.0,1.0,2.0,0,0.0
312,0.0,2.0,120.0,0.0,,3.0,6.0,2.0,0.0,38.0,89.0,,3560.0,4011589439.0,1.0,2.0,0,0.0
313,0.0,2.0,121.0,0.0,1.0,5.0,,1.0,0.0,45.0,47.0,0.0,3318.0,4011589439.0,1.0,2.0,0,0.0
314,0.0,2.0,122.0,0.0,,9.0,0.0,2.0,1.0,84.0,14.0,0.0,378.0,4011589439.0,1.0,2.0,0,0.0
315,0.0,2.0,123.0,0.0,1.0,,8.0,2.0,0.0,49.0,50.0,,2836.0,4011589439.0,1.0,2.0,0,0.0
316,0.0,2.0,124.0,0.0,8.0,4.0,,1.0,0.0,14.0,49.0,,3572.0,4011589439.0,1.0,2.0,0,0.0
317,0.0,2.0,125.0,0.0,2.0,7.0,,1.0,0.0,21.0,15.0,0.0,4921.0,4011589439.0,1.0,2.0,0,0.0
318,0.0,2.0,126.0,0.0,7.0,3.0,,1.0,1.0,84.0,7.0,0.0,548.0,4011589439.0,1.0,2.0,0,0.0
319,0.0,2.0,127.0,0.0,,3.0,4.0,2.0,0.0,20.0,86.0,,1688.0,4011589439.0,1.0,2.0,0,0.0
320,0.0,2.0,128.0,0.0,4.0,,9.0,2.0,0.0,6.0,6.0,,908.0,4011589439.0,1.0,2.0,0,0.0
321,0.0,2.0,129.0,0.0,3.0,,9.0,2.0,0.0,13.0,87.0,0.0,940.0,4011589439.0,1.0,2.0,0,0.0
322,0.0,2.0,130.0,0.0,2.0,0.0,,1.0,1.0,89.0,16.0,,520.0,4011589439.0,1.0,2.0,0,0.0
323,0.0,2.0,131.0,0.0,5.0,,0.0,2.0,1.0,83.0,56.0,0.0,960.0,4011589439.0,1.0,2.0,0,0.0
324,0.0,2.0,132.0,0.0,1.0,,3.0,2.0,1.0,87.0,50.0,,1114.0,4011589439.0,1.0,2.0,0,0.0
325,0.0,2.0,133.0,0.0,8.0,3.0,,1.0,1.0,90.0,50.0,,909.0,4011589439.0,1.0,2.0,0,0.0
326,0.0,2.0,134.0,0.0,3.0,,1.0,2.0,0.0,53.0,82.0,0.0,2529.0,4011589439.0,1.0,2.0,0,0.0
327,0.0,2.0,135.0,0.0,1.0,,7.0,2.0,0.0,12.0,54.0,,1862.0,4011589439.0,1.0,2.0,0,0.0
328,0.0,2.0,136.0,0.0,,0.0,3.0,2.0,0.0,97.0,87.0,0.0,1630.0,4011589439.0,1.0,2.0,0,0.0
329,0.0,2.0,137.0,0.0,6.0,5.0,,1.0,1.0,54.0,34.0,,567.0,4011589439.0,1.0,2.0,0,0.0
330,0.0,2.0,138.0,0.0,7.0,2.0,,1.0,0.0,14.0,16.0,0.0,677.0,4011589439.0,1.0,2.0,0,0.0
331,0.0,2.0,139.0,0.0,,5.0,1.0,2.0,0.0,52.0,52.0,0.0,414.0,4011589439.0,1.0,2.0,0,0.0
332,0.0,2.0,140.0,0.0,8.0,,3.0,2.0,1.0,78.0,40.0,0.0,908.0,4011589439.0,1.0,2.0,0,0.0
333,0.0,2.0,141.0,0.0,2.0,,4.0,2.0,0.0,15.0,10.0,0.0,3778.0,4011589439.0,1.0,2.0,0,0.0
334,0.0,2.0,142.0,0.0,7.0,0.0,,1.0,1.0,87.0,16.0,0.0,563.0,4011589439.0,1.0,2.0,0,0.0
335,0.0,2.0,143.0,0.0,1.0,7.0,,1.0,0.0,9.0,41.0,0.0,1443.0,4011589439.0,1.0,2.0,0,0.0
336,0.0,2.0,144.0,0.0,3.0,,0.0,2.0,0.0,83.0,83.0,0.0,1301.0,4011589439.0,1.0,2.0,0,0.0
337,0.0,2.0,145.0,0.0,3.0,,5.0,2.0,0.0,53.0,88.0,,8145.0,4011589439.0,1.0,2.0,0,0.0
338,0.0,2.0,146.0,0.0,,4.0,9.0,2.0,0.0,11.0,13.0,,920.0,4011589439.0,1.0,2.0,0,0.0
339,0.0,2.0,147.0,0.0,7.0,0.0,,1.0,1.0,82.0,11.0,,575.0,4011589439.0,1.0,2.0,0,0.0
340,0.0,2.0,148.0,0.0,,4.0,1.0,2.0,1.0,53.0,18.0,,360.0,4011589439.0,1.0,2.0,0,0.0
341,0.0,2.0,149.0,0.0,2.0,,3.0,2.0,1.0,88.0,13.0,,433.0,4011589439.0,1.0,2.0,0,0.0
342,0.0,2.0,150.0,0.0,3.0,,9.0,2.0,0.0,12.0,87.0,0.0,502.0,4011589439.0,1.0,2.0,0,0.0
343,0.0,2.0,151.0,0.0,8.0,,9.0,2.0,0.0,17.0,57.0,,761.0,4011589439.0,1.0,2.0,0,0.0
344,0.0,2.0,152.0,0.0,7.0,,6.0,2.0,1.0,31.0,14.0,0.0,969.0,4011589439.0,1.0,2.0,0,0.0
345,0.0,2.0,153.0,0.0,9.0,1.0,,1.0,1.0,51.0,12.0,0.0,1304.0,4011589439.0,1.0,2.0,0,0.0
346,0.0,2.0,154.0,0.0,5.0,,8.0,2.0,0.0,52.0,43.0,,1412.0,4011589439.0,1.0,2.0,0,0.0
347,0.0,2.0,155.0,0.0,,2.0,8.0,2.0,1.0,48.0,14.0,,1123.0,4011589439.0,1.0,2.0,0,0.0
348,0.0,2.0,156.0,0.0,,5.0,2.0,2.0,0.0,19.0,48.0,0.0,457.0,4011589439.0,1.0,2.0,0,0.0
349,0.0,2.0,157.0,0.0,3.0,,4.0,2.0,0.0,16.0,85.0,0.0,366.0,4011589439.0,1.0,2.0,0,0.0
350,0.0,2.0,158.0,0.0,,9.0,4.0,2.0,0.0,11.0,12.0,,458.0,4011589439.0,1.0,2.0,0,0.0
351,0.0,2.0,159.0,0.0,,0.0,3.0,2.0,0.0,85.0,87.0,0.0,1630.0,4011589439.0,1.0,2.0,0,0.0
352,0.0,2.0,160.0,0.0,0.0,,6.0,2.0,0.0,33.0,84.0,,1024.0,4011589439.0,1.0,2.0,0,0.0
353,0.0,2.0,161.0,0.0,,4.0,7.0,2.0,0.0,5.0,10.0,0.0,412.0,4011589439.0,1.0,2.0,0,0.0
354,0.0,2.0,162.0,0.0,1.0,,7.0,2.0,0.0,10.0,48.0,0.0,1353.0,4011589439.0,1.0,2.0,0,0.0
355,0.0,2.0,163.0,0.0,2.0,,5.0,2.0,1.0,49.0,18.0,,1700.0,4011589439.0,1.0,2.0,0,0.0
356,0.0,2.0,164.0,0.0,3.0,6.0,,1.0,0.0,30.0,90.0,0.0,696.0,4011589439.0,1.0,2.0,0,0.0
357,0.0,2.0,165.0,0.0,9.0,0.0,,1.0,1.0,84.0,14.0,,871.0,4011589439.0,1.0,2.0,0,0.0
358,0.0,2.0,166.0,0.0,0.0,,8.0,2.0,0.0,53.0,85.0,0.0,1293.0,4011589439.0,1.0,2.0,0,0.0
359,0.0,2.0,167.0,0.0,9.0,,7.0,2.0,0.0,17.0,20.0,0.0,416.0,4011589439.0,1.0,2.0,0,0.0
360,0.0,2.0,168.0,0.0,,4.0,0.0,2.0,1.0,89.0,16.0,,377.0,4011589439.0,1.0,2.0,0,0.0
361,0.0,2.0,169.0,0.0,0.0,,7.0,2.0,0.0,16.0,90.0,,726.0,4011589439.0,1.0,2.0,0,0.0
362,0.0,2.0,170.0,0.0,5.0,2.0,,1.0,0.0,4.0,49.0,,574.0,4011589439.0,1.0,2.0,0,0.0
363,0.0,2.0,171.0,0.0,6.0,4.0,,1.0,0.0,13.0,29.0,,1073.0,4011589439.0,1.0,2.0,0,0.0
364,0.0,2.0,172.0,0.0,,5.0,8.0,2.0,0.0,47.0,48.0,0.0,1699.0,4011589439.0,1.0,2.0,0,0.0
365,0.0,2.0,173.0,0.0,3.0,9.0,,1.0,0.0,13.0,90.0,,617.0,4011589439.0,1.0,2.0,0,0.0
366,0.0,2.0,174.0,0.0,9.0,3.0,,1.0,1.0,90.0,7.0,0.0,617.0,4011589439.0,1.0,2.0,0,0.0
367,0.0,2.0,175.0,0.0,1.0,3.0,,1.0,1.0,89.0,46.0,0.0,566.0,4011589439.0,1.0,2.0,0,0.0
368,0.0,2.0,176.0,0.0,3.0,,4.0,2.0,0.0,15.0,90.0,,2356.0,4011589439.0,1.0,2.0,0,0.0
369,0.0,2.0,177.0,0.0,,5.0,7.0,2.0,0.0,13.0,49.0,,671.0,4011589439.0,1.0,2.0,0,0.0
370,0.0,2.0,178.0,0.0,8.0,,3.0,2.0,1.0,90.0,50.0,,235.0,4011589439.0,1.0,2.0,0,0.0
371,0.0,2.0,179.0,0.0,,3.0,5.0,2.0,0.0,40.0,83.0,,793.0,4011589439.0,1.0,2.0,0,0.0
372,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,90.0,47.0,18.0,6741.0,1238067830.0,1.0,2.0,0,1.0
373,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,82.0,51.0,11.0,3760.0,1238067830.0,1.0,2.0,0,1.0
374,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,49.0,85.0,5.0,5148.0,1238067830.0,1.0,2.0,0,1.0
375,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,88.0,51.0,15.0,2874.0,1238067830.0,1.0,2.0,0,1.0
376,1.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,88.0,45.0,19.0,1535.0,1238067830.0,1.0,2.0,0,1.0
377,1.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,88.0,48.0,19.0,1156.0,1238067830.0,1.0,2.0,0,1.0
378,1.0,0.0,6.0,2.0,4.0,3.0,,0.0,0.0,13.0,84.0,0.0,6762.0,1238067830.0,1.0,2.0,0,1.0
379,1.0,0.0,7.0,2.0,4.0,,3.0,2.0,1.0,88.0,20.0,,2350.0,1238067830.0,1.0,2.0,0,1.0
380,1.0,0.0,8.0,2.0,3.0,,4.0,0.0,1.0,87.0,19.0,,2548.0,1238067830.0,1.0,2.0,0,1.0
381,1.0,0.0,9.0,2.0,4.0,,3.0,2.0,1.0,87.0,13.0,,1758.0,1238067830.0,1.0,2.0,0,1.0
382,1.0,0.0,10.0,2.0,4.0,3.0,,1.0,1.0,87.0,9.0,,2508.0,1238067830.0,1.0,2.0,0,1.0
